Order date,Chain,Suburb,State,Postcode,Manager,Category,Buyer,Sales,inventory
2020-06-14,1,55,3,4740,1,0,7,440.33,2201.65
2022-03-09,1,55,3,4740,1,9,0,379.73,379.73
2019-04-14,1,55,3,4740,1,4,9,769.81,3849.05
2020-05-17,1,55,3,4740,1,6,4,587.98,2939.9
2022-01-07,1,55,3,4740,1,0,7,609,2436
2022-04-05,1,55,3,4740,1,9,0,718.26,718.26
2020-05-12,1,55,3,4740,1,3,5,803.07,3212.28
2020-12-27,1,55,3,4740,1,8,6,973.51,973.51
2019-07-13,1,55,3,4740,1,5,2,1234.5,2469
2021-09-10,1,55,3,4740,1,8,6,1551.62,3103.24
2020-08-23,1,55,3,4740,1,5,2,1513.56,6054.24
2022-11-16,1,55,3,4740,1,7,1,2098.85,8395.4
2020-09-28,1,55,3,4740,1,7,1,1943.78,5831.34
2019-09-06,1,55,3,4740,1,8,6,3066.44,15332.2
2021-02-06,1,8,3,4883,3,9,0,7,21
2019-04-13,1,8,3,4883,3,6,4,31.97,31.97
2019-03-22,1,8,3,4883,3,4,9,1,2
2021-09-28,1,8,3,4883,3,7,1,26,52
2022-02-13,1,8,3,4883,3,9,0,6,12
2019-09-09,1,8,3,4883,3,8,6,14.97,74.85
2020-03-07,1,8,3,4883,3,9,0,44.99,224.95
2020-06-03,1,8,3,4883,3,9,0,57.48,114.96
2020-06-27,1,8,3,4883,3,3,5,87.25,174.5
2020-08-05,1,8,3,4883,3,2,8,255.72,1278.6
2020-01-19,1,8,3,4883,3,4,9,253.47,1267.35
2021-11-09,1,8,3,4883,3,9,0,91.45,91.45
2022-12-08,1,8,3,4883,3,6,4,141.77,708.85
2020-04-18,1,8,3,4883,3,6,4,129.34,388.02
2022-06-03,1,8,3,4883,3,0,7,124.6,623
2021-10-07,1,8,3,4883,3,5,2,121.92,243.84
2021-01-11,1,8,3,4883,3,7,1,168.6,843
2020-03-06,1,8,3,4883,3,5,2,220.83,1104.15
2020-05-07,1,8,3,4883,3,7,1,265.56,265.56
2020-12-08,1,8,3,4883,3,2,8,635.32,2541.28
2020-08-20,1,8,3,4883,3,0,7,333.14,666.28
2021-06-17,1,8,3,4883,3,0,7,605.09,1210.18
2018-12-27,1,8,3,4883,3,2,8,490.81,1472.43
2018-12-28,1,8,3,4883,3,8,6,751.77,2255.31
2021-04-26,1,8,3,4883,3,5,2,552.25,2761.25
2021-10-13,1,8,3,4883,3,8,6,827.74,2483.22
2020-07-12,1,8,3,4883,3,6,4,981.01,2943.03
2020-02-16,1,8,3,4883,3,4,9,953.09,2859.27
2022-07-09,1,8,3,4883,3,9,0,1632.7,1632.7
2019-07-07,1,8,3,4883,3,8,6,1814.61,1814.61
2019-05-31,1,8,3,4883,3,7,1,2283.81,11419.05
2019-04-19,1,8,3,4883,3,5,2,3802.76,7605.52
2022-01-20,1,8,3,4883,3,7,1,3773.29,15093.16
2021-02-10,1,6,1,2064,6,7,1,17.79,17.79
2020-11-26,1,6,1,2064,6,8,6,9,27
2020-09-28,1,6,1,2064,6,5,2,3.99,11.97
2021-06-30,1,6,1,2064,6,7,1,7.99,31.96
2022-04-15,1,6,1,2064,6,5,2,15.98,15.98
2021-02-11,1,6,1,2064,6,5,2,19.95,99.75
2019-06-12,1,6,1,2064,6,0,7,27,135
2022-02-12,1,6,1,2064,6,2,8,83.79,335.16
2019-01-10,1,6,1,2064,6,5,2,103.92,207.84
2022-01-28,1,6,1,2064,6,9,0,80.94,242.82
2019-08-20,1,6,1,2064,6,6,4,94.96,284.88
2019-03-15,1,6,1,2064,6,9,0,151.81,151.81
2019-09-17,1,6,1,2064,6,7,1,139.86,139.86
2020-03-16,1,6,1,2064,6,9,0,210.71,421.42
2020-05-04,1,6,1,2064,6,5,2,363.75,727.5
2019-01-08,1,6,1,2064,6,6,4,283.55,1134.2
2019-10-22,1,6,1,2064,6,9,0,293.68,1468.4
2021-04-29,1,6,1,2064,6,2,8,463.6,1390.8
2019-12-11,1,6,1,2064,6,3,5,611.78,2447.12
2020-02-17,1,6,1,2064,6,9,0,544.32,1088.64
2021-06-09,1,6,1,2064,6,4,9,843.07,4215.35
2022-02-13,1,6,1,2064,6,6,4,1117.34,4469.36
2020-10-15,1,6,1,2064,6,0,7,1118.14,1118.14
2022-11-19,1,6,1,2064,6,0,7,1511.67,7558.35
2019-07-28,1,6,1,2064,6,8,6,2074.59,2074.59
2021-10-24,1,6,1,2064,6,8,6,1826.25,5478.75
2020-02-25,1,6,1,2064,6,5,2,2454.56,4909.12
2020-08-12,1,6,1,2064,6,7,1,4413.55,8827.1
2022-01-28,1,6,1,2064,6,5,2,4148.02,8296.04
2022-11-12,1,6,1,2064,6,8,6,3918.1,3918.1
2019-09-25,1,6,1,2064,6,7,1,4751.67,4751.67
2020-06-11,1,54,1,2790,8,9,0,24,24
2020-04-13,1,54,1,2790,8,7,1,31.99,159.95
2019-07-11,1,54,1,2790,8,2,8,23.97,71.91
2020-01-30,1,54,1,2790,8,6,4,90.38,451.9
2020-08-29,1,54,1,2790,8,9,0,85.92,257.76
2020-11-23,1,54,1,2790,8,7,1,79.9,159.8
2022-09-12,1,54,1,2790,8,9,0,118.89,475.56
2020-02-18,1,54,1,2790,8,5,2,111.91,223.82
2020-05-15,1,54,1,2790,8,6,4,119.88,359.64
2019-09-18,1,54,1,2790,8,2,8,196.77,393.54
2019-02-23,1,54,1,2790,8,2,8,298.42,1492.1
2019-01-05,1,54,1,2790,8,9,0,298.58,1194.32
2021-05-11,1,54,1,2790,8,6,4,335.58,671.16
2020-09-19,1,54,1,2790,8,3,5,406.52,2032.6
2020-06-06,1,54,1,2790,8,5,2,546.72,1093.44
2021-01-02,1,54,1,2790,8,4,9,680.06,2040.18
2022-03-06,1,54,1,2790,8,2,8,770.89,1541.78
2021-06-30,1,54,1,2790,8,6,4,833.64,3334.56
2019-05-07,1,54,1,2790,8,9,0,849.34,849.34
2021-02-27,1,54,1,2790,8,9,0,1004.15,1004.15
2019-01-25,1,54,1,2790,8,0,7,1102,2204
2022-08-21,1,54,1,2790,8,8,6,1785.1,1785.1
2020-04-28,1,54,1,2790,8,7,1,1738.51,1738.51
2022-07-04,1,54,1,2790,8,5,2,1634.42,3268.84
2020-07-16,1,54,1,2790,8,0,7,1394.64,2789.28
2021-10-03,1,54,1,2790,8,8,6,1740.86,1740.86
2022-10-18,1,54,1,2790,8,8,6,1618.18,4854.54
2021-12-06,1,54,1,2790,8,5,2,3394.28,16971.4
2022-03-23,1,54,1,2790,8,7,1,4278.65,17114.6
2020-07-15,1,95,4,5011,15,9,0,23,46
2019-07-11,1,95,4,5011,15,5,2,-9.99,19.98
2022-08-01,1,95,4,5011,15,9,0,8,8
2019-02-20,1,95,4,5011,15,0,7,9.99,29.97
2022-01-03,1,95,4,5011,15,2,8,15.98,31.96
2021-05-16,1,95,4,5011,15,9,0,48.95,244.75
2019-08-03,1,95,4,5011,15,7,1,30.95,30.95
2022-03-30,1,95,4,5011,15,6,4,180.72,903.6
2022-08-25,1,95,4,5011,15,6,4,79.92,319.68
2018-12-25,1,95,4,5011,15,3,5,97.76,195.52
2020-08-27,1,95,4,5011,15,2,8,123.2,616
2020-09-13,1,95,4,5011,15,9,0,168.88,337.76
2019-01-27,1,95,4,5011,15,7,1,151.81,151.81
2021-08-02,1,95,4,5011,15,5,2,236.91,947.64
2020-11-11,1,95,4,5011,15,5,2,354.79,354.79
2022-07-30,1,95,4,5011,15,9,0,289.78,289.78
2019-05-18,1,95,4,5011,15,9,0,324.55,649.1
2020-07-01,1,95,4,5011,15,2,8,349.82,349.82
2020-09-12,1,95,4,5011,15,4,9,471.78,1415.34
2021-02-14,1,95,4,5011,15,0,7,566.15,1132.3
2021-02-20,1,95,4,5011,15,6,4,590.24,1770.72
2022-03-16,1,95,4,5011,15,0,7,870.5,870.5
2019-02-25,1,95,4,5011,15,5,2,1217.03,4868.12
2019-10-07,1,95,4,5011,15,7,1,1432.37,5729.48
2021-10-22,1,95,4,5011,15,8,6,2227.49,6682.47
2020-04-10,1,95,4,5011,15,5,2,2117.34,6352.02
2022-02-26,1,95,4,5011,15,8,6,1946.47,5839.41
2022-04-29,1,95,4,5011,15,8,6,2290.08,11450.4
2021-09-17,1,95,4,5011,15,7,1,3104.38,12417.52
2020-10-24,1,45,3,4655,1,3,5,20,80
2018-12-21,1,45,3,4655,1,5,2,18,54
2021-04-26,1,45,3,4655,1,2,8,11.96,47.84
2022-06-18,1,45,3,4655,1,6,4,93.68,281.04
2020-01-01,1,45,3,4655,1,9,0,15.98,47.94
2021-05-14,1,45,3,4655,1,2,8,20.93,41.86
2019-12-28,1,45,3,4655,1,9,0,59.94,179.82
2021-05-10,1,45,3,4655,1,9,0,39.98,119.94
2019-09-28,1,45,3,4655,1,5,2,183.86,551.58
2021-03-07,1,45,3,4655,1,7,1,125.82,629.1
2020-06-17,1,45,3,4655,1,5,2,159.92,319.84
2022-07-24,1,45,3,4655,1,3,5,205.64,1028.2
2020-05-17,1,45,3,4655,1,9,0,244.65,978.6
2022-03-02,1,45,3,4655,1,7,1,185.68,742.72
2022-09-04,1,45,3,4655,1,2,8,359.28,1437.12
2021-04-21,1,45,3,4655,1,0,7,430.99,861.98
2019-07-28,1,45,3,4655,1,9,0,424.45,1273.35
2019-06-21,1,45,3,4655,1,6,4,427.59,1710.36
2019-11-30,1,45,3,4655,1,4,9,481.37,962.74
2019-12-25,1,45,3,4655,1,8,6,1237.6,1237.6
2018-12-22,1,45,3,4655,1,5,2,887.33,3549.32
2022-09-26,1,45,3,4655,1,0,7,930.15,930.15
2022-06-21,1,45,3,4655,1,6,4,1096.39,1096.39
2022-04-01,1,45,3,4655,1,7,1,1542.8,1542.8
2020-04-04,1,45,3,4655,1,8,6,1451.15,5804.6
2020-01-15,1,45,3,4655,1,7,1,2120.01,6360.03
2022-10-31,1,45,3,4655,1,5,2,2385.43,9541.72
2018-12-17,1,45,3,4655,1,8,6,2518.55,12592.75
2021-08-22,1,80,6,3179,14,3,5,22,44
2019-11-23,1,80,6,3179,14,6,4,4.5,18
2021-06-28,1,80,6,3179,14,5,2,29.97,59.94
2019-05-07,1,80,6,3179,14,7,1,77.86,233.58
2018-11-15,1,80,6,3179,14,5,2,77.95,77.95
2020-02-14,1,80,6,3179,14,9,0,79.92,399.6
2019-06-19,1,80,6,3179,14,5,2,59.94,239.76
2021-10-16,1,80,6,3179,14,3,5,90.8,181.6
2020-03-20,1,80,6,3179,14,9,0,149.79,299.58
2020-03-20,1,80,6,3179,14,9,0,155.88,467.64
2019-05-05,1,80,6,3179,14,9,0,233.71,701.13
2020-02-05,1,80,6,3179,14,2,8,287.51,287.51
2021-08-31,1,80,6,3179,14,4,9,304.32,1217.28
2019-05-03,1,80,6,3179,14,0,7,383.73,767.46
2020-03-19,1,80,6,3179,14,6,4,457.54,2287.7
2020-11-16,1,80,6,3179,14,8,6,709.76,709.76
2022-08-03,1,80,6,3179,14,7,1,578.26,1734.78
2021-01-08,1,80,6,3179,14,8,6,586.24,1758.72
2019-12-17,1,80,6,3179,14,0,7,714.74,2144.22
2020-03-13,1,80,6,3179,14,5,2,843.81,4219.05
2022-03-22,1,80,6,3179,14,7,1,1025.57,4102.28
2020-12-08,1,80,6,3179,14,5,2,1295.28,1295.28
2021-08-15,1,80,6,3179,14,6,4,1364.63,4093.89
2022-02-20,1,80,6,3179,14,8,6,1675.74,3351.48
2021-09-28,1,94,6,3690,13,2,8,-7.99,15.98
2020-03-20,1,94,6,3690,13,3,5,10,10
2020-07-08,1,94,6,3690,13,2,8,47.91,191.64
2021-08-03,1,94,6,3690,13,9,0,39.96,39.96
2022-08-04,1,94,6,3690,13,2,8,59.21,118.42
2020-10-27,1,94,6,3690,13,5,2,39.96,199.8
2019-03-30,1,94,6,3690,13,6,4,65.67,328.35
2021-09-13,1,94,6,3690,13,9,0,72.9,291.6
2019-02-10,1,94,6,3690,13,9,0,93.89,375.56
2019-11-27,1,94,6,3690,13,0,7,91.77,275.31
2021-09-08,1,94,6,3690,13,5,2,90.92,454.6
2019-11-24,1,94,6,3690,13,6,4,84.83,339.32
2019-04-02,1,94,6,3690,13,6,4,149.82,299.64
2019-11-06,1,94,6,3690,13,9,0,178.25,356.5
2019-07-29,1,94,6,3690,13,9,0,254.6,509.2
2021-12-22,1,94,6,3690,13,2,8,273.7,821.1
2022-10-04,1,94,6,3690,13,7,1,261.6,1308
2020-05-14,1,94,6,3690,13,6,4,314.83,1574.15
2021-05-31,1,94,6,3690,13,7,1,276.53,1382.65
2020-03-23,1,94,6,3690,13,4,9,568.33,568.33
2021-06-07,1,94,6,3690,13,0,7,516.42,516.42
2022-07-28,1,94,6,3690,13,3,5,642.86,3214.3
2018-11-28,1,94,6,3690,13,8,6,1751.54,3503.08
2020-05-11,1,94,6,3690,13,5,2,1515.32,4545.96
2019-10-09,1,94,6,3690,13,8,6,1529.16,4587.48
2021-10-15,1,94,6,3690,13,6,4,1764.4,7057.6
2021-06-15,1,94,6,3690,13,0,7,1620.41,1620.41
2020-05-09,1,94,6,3690,13,8,6,2076.41,2076.41
2020-06-05,1,94,6,3690,13,7,1,2320.41,4640.82
2022-12-21,1,94,6,3690,13,5,2,2891.11,8673.33
2022-02-19,1,94,6,3690,13,7,1,3723.92,11171.76
2020-05-13,0,47,3,4068,19,5,2,11,55
2022-08-30,0,47,3,4068,19,2,8,11.94,11.94
2019-05-18,0,47,3,4068,19,6,4,1,3
2018-11-24,0,47,3,4068,19,4,9,3,12
2020-01-22,0,47,3,4068,19,9,0,0,0
2020-08-06,0,47,3,4068,19,4,9,0.8,1.6
2019-05-22,0,47,3,4068,19,3,5,2.99,8.97
2021-06-22,0,47,3,4068,19,8,6,3,3
2020-12-18,0,47,3,4068,19,4,9,9.96,39.84
2019-10-04,0,47,3,4068,19,6,4,8.97,26.91
2019-04-05,0,47,3,4068,19,2,8,86.19,172.38
2019-08-27,0,47,3,4068,19,7,1,28.96,28.96
2019-04-18,0,47,3,4068,19,6,4,15.98,31.96
2020-11-09,0,47,3,4068,19,6,4,25.98,25.98
2021-11-15,0,47,3,4068,19,5,2,20.93,41.86
2020-02-22,0,47,3,4068,19,5,2,38.97,155.88
2022-01-26,0,47,3,4068,19,4,9,55.93,111.86
2020-01-22,0,47,3,4068,19,1,3,167.02,835.1
2022-05-17,0,47,3,4068,19,5,2,116.91,350.73
2022-12-03,0,47,3,4068,19,1,3,296.66,296.66
2019-02-15,0,47,3,4068,19,9,0,213.49,213.49
2021-08-16,0,47,3,4068,19,9,0,129.8,519.2
2021-02-21,0,47,3,4068,19,0,7,175.62,526.86
2020-08-27,0,47,3,4068,19,5,2,219.89,659.67
2022-02-21,0,47,3,4068,19,5,2,301.63,1206.52
2021-03-24,0,47,3,4068,19,6,4,246.89,246.89
2020-07-22,0,47,3,4068,19,0,7,292.64,1170.56
2020-05-10,0,47,3,4068,19,6,4,261.24,261.24
2022-10-02,0,47,3,4068,19,5,2,370.02,1850.1
2021-07-31,0,47,3,4068,19,2,8,360.6,1803
2021-12-06,0,47,3,4068,19,7,1,341.43,341.43
2022-09-13,0,47,3,4068,19,6,4,516.4,1549.2
2020-11-27,0,47,3,4068,19,7,1,461.34,461.34
2022-11-10,0,47,3,4068,19,9,0,521.67,1043.34
2019-01-21,0,47,3,4068,19,1,3,908.57,1817.14
2020-03-21,0,47,3,4068,19,6,4,1190.22,3570.66
2019-10-10,0,47,3,4068,19,9,0,926.96,3707.84
2020-11-23,0,47,3,4068,19,7,1,697.17,2788.68
2022-10-27,0,47,3,4068,19,9,0,682.38,1364.76
2019-05-08,0,47,3,4068,19,7,1,663.9,2655.6
2019-03-27,0,47,3,4068,19,9,0,1120.57,1120.57
2022-01-08,0,47,3,4068,19,3,5,1619.81,3239.62
2019-07-07,0,47,3,4068,19,0,7,2190.28,6570.84
2020-10-06,0,47,3,4068,19,8,6,2219.09,8876.36
2022-01-09,0,47,3,4068,19,7,1,3268.21,3268.21
2020-08-13,0,47,3,4068,19,8,6,3307.98,13231.92
2020-09-19,0,47,3,4068,19,2,8,4142.67,8285.34
2020-09-03,0,47,3,4068,19,1,3,4813.08,4813.08
2021-06-29,0,47,3,4068,19,4,9,2813.28,2813.28
2019-01-27,0,47,3,4068,19,5,2,2916.3,5832.6
2019-09-02,0,47,3,4068,19,9,0,2997.49,14987.45
2019-03-27,0,47,3,4068,19,8,6,3745.72,11237.16
2022-03-14,0,47,3,4068,19,6,4,4239.43,16957.72
2019-09-01,0,47,3,4068,19,2,8,5998.56,11997.12
2020-12-15,0,47,3,4068,19,2,8,5528.63,5528.63
2019-06-08,0,47,3,4068,19,0,7,4077.04,4077.04
2020-04-09,0,47,3,4068,19,6,4,5405.05,27025.25
2021-02-05,0,47,3,4068,19,7,1,5961.8,5961.8
2019-01-30,0,47,3,4068,19,5,2,7026.78,35133.9
2021-01-03,1,43,7,6112,12,5,2,52,208
2021-09-05,1,43,7,6112,12,2,8,23.97,47.94
2022-03-18,1,43,7,6112,12,2,8,33.42,66.84
2020-08-02,1,43,7,6112,12,2,8,66.79,333.95
2022-08-06,1,43,7,6112,12,9,0,73.91,221.73
2019-04-21,1,43,7,6112,12,0,7,63.86,63.86
2022-08-04,1,43,7,6112,12,9,0,80.97,323.88
2019-07-16,1,43,7,6112,12,5,2,105.92,423.68
2022-01-13,1,43,7,6112,12,6,4,139.8,419.4
2020-02-14,1,43,7,6112,12,0,7,167.44,837.2
2020-05-17,1,43,7,6112,12,3,5,202.5,202.5
2019-05-07,1,43,7,6112,12,6,4,227.43,682.29
2019-08-24,1,43,7,6112,12,2,8,410.26,1641.04
2022-11-10,1,43,7,6112,12,4,9,639.69,3198.45
2021-08-01,1,43,7,6112,12,8,6,849.81,2549.43
2019-11-26,1,43,7,6112,12,0,7,520.94,2604.7
2021-06-15,1,43,7,6112,12,9,0,565.47,2261.88
2019-04-02,1,43,7,6112,12,7,1,471.49,2357.45
2022-04-06,1,43,7,6112,12,6,4,751.77,751.77
2021-02-26,1,43,7,6112,12,5,2,795.79,3183.16
2020-12-27,1,43,7,6112,12,8,6,1633.98,8169.9
2022-12-14,1,43,7,6112,12,8,6,1719.93,1719.93
2019-03-01,1,43,7,6112,12,7,1,2070.23,8280.92
2019-10-17,1,43,7,6112,12,5,2,2065.07,10325.35
2020-05-05,1,43,7,6112,12,7,1,2416.3,4832.6
2020-05-21,1,62,6,3931,13,5,2,41.49,41.49
2020-11-27,1,62,6,3931,13,9,0,3,6
2022-11-10,1,62,6,3931,13,2,8,35.42,106.26
2022-06-16,1,62,6,3931,13,6,4,20,80
2020-09-13,1,62,6,3931,13,2,8,39.95,159.8
2020-09-23,1,62,6,3931,13,9,0,39.96,159.84
2021-03-23,1,62,6,3931,13,2,8,71.76,287.04
2021-06-25,1,62,6,3931,13,7,1,100.72,302.16
2020-03-21,1,62,6,3931,13,8,6,144.96,289.92
2022-05-05,1,62,6,3931,13,3,5,138.07,138.07
2022-10-27,1,62,6,3931,13,6,4,142.79,285.58
2019-12-07,1,62,6,3931,13,9,0,167.86,839.3
2019-01-30,1,62,6,3931,13,0,7,178.5,535.5
2019-01-04,1,62,6,3931,13,6,4,231.72,1158.6
2018-12-20,1,62,6,3931,13,5,2,209.86,1049.3
2021-11-02,1,62,6,3931,13,0,7,265.73,1062.92
2019-04-22,1,62,6,3931,13,2,8,403.42,2017.1
2021-08-09,1,62,6,3931,13,0,7,514.14,2570.7
2020-07-05,1,62,6,3931,13,6,4,350.16,1400.64
2019-08-29,1,62,6,3931,13,0,7,548.16,2192.64
2020-01-22,1,62,6,3931,13,4,9,551.96,2207.84
2020-02-05,1,62,6,3931,13,5,2,499.44,1498.32
2022-06-10,1,62,6,3931,13,6,4,844.71,4223.55
2020-06-10,1,62,6,3931,13,8,6,1254.12,6270.6
2019-12-31,1,62,6,3931,13,7,1,1424.44,7122.2
2022-05-03,1,62,6,3931,13,7,1,1570.87,6283.48
2019-10-20,1,62,6,3931,13,5,2,1582.76,1582.76
2019-09-13,1,62,6,3931,13,8,6,2191.93,8767.72
2019-04-27,0,1,7,6330,12,2,8,292.94,878.82
2020-03-26,0,1,7,6330,12,3,5,-1.99,9.95
2020-06-20,0,1,7,6330,12,5,2,0,0
2020-01-24,0,1,7,6330,12,9,0,5.99,29.95
2018-11-09,0,1,7,6330,12,3,5,10.95,32.85
2022-09-06,0,1,7,6330,12,5,2,17.94,17.94
2020-09-16,0,1,7,6330,12,2,8,42.88,42.88
2021-10-30,0,1,7,6330,12,0,7,16.98,50.94
2021-01-16,0,1,7,6330,12,9,0,57,228
2021-08-14,0,1,7,6330,12,2,8,55.86,55.86
2021-11-08,0,1,7,6330,12,8,6,39.95,119.85
2020-07-17,0,1,7,6330,12,7,1,41.96,41.96
2019-04-01,0,1,7,6330,12,0,7,46.86,234.3
2019-07-17,0,1,7,6330,12,7,1,61.44,184.32
2019-05-13,0,1,7,6330,12,1,3,153.97,769.85
2020-02-26,0,1,7,6330,12,9,0,132.92,664.6
2022-04-24,0,1,7,6330,12,5,2,207.84,415.68
2021-02-14,0,1,7,6330,12,6,4,213.51,854.04
2020-09-06,0,1,7,6330,12,9,0,164.79,329.58
2020-12-01,0,1,7,6330,12,0,7,228.58,685.74
2020-09-28,0,1,7,6330,12,7,1,371.38,1114.14
2020-03-27,0,1,7,6330,12,9,0,414.29,414.29
2022-07-25,0,1,7,6330,12,7,1,301.64,1206.56
2022-08-25,0,1,7,6330,12,6,4,455.43,2277.15
2020-06-11,0,1,7,6330,12,8,6,335.08,1340.32
2020-10-17,0,1,7,6330,12,9,0,516.17,516.17
2021-04-15,0,1,7,6330,12,6,4,561.31,2245.24
2021-11-06,0,1,7,6330,12,9,0,904.31,1808.62
2022-12-02,0,1,7,6330,12,7,1,603.18,603.18
2019-10-28,0,1,7,6330,12,6,4,843.52,843.52
2022-08-14,0,1,7,6330,12,5,2,985.26,985.26
2021-03-24,0,1,7,6330,12,1,3,2222.75,11113.75
2021-05-25,0,1,7,6330,12,9,0,935.31,1870.62
2020-04-09,0,1,7,6330,12,5,2,1152.66,5763.3
2022-08-23,0,1,7,6330,12,6,4,994.96,4974.8
2019-10-25,0,1,7,6330,12,9,0,1476,2952
2019-08-25,0,1,7,6330,12,5,2,2257.56,11287.8
2019-08-01,0,1,7,6330,12,1,3,4385.52,17542.08
2019-06-08,0,1,7,6330,12,2,8,3823.26,15293.04
2020-09-20,0,1,7,6330,12,0,7,2304.22,11521.1
2020-07-27,0,1,7,6330,12,3,5,2862.31,11449.24
2020-02-14,0,1,7,6330,12,0,7,2820.49,14102.45
2021-04-21,0,1,7,6330,12,8,6,3596.77,17983.85
2022-06-01,0,1,7,6330,12,7,1,3652.5,3652.5
2021-11-17,0,1,7,6330,12,8,6,4340.64,4340.64
2020-03-06,0,1,7,6330,12,9,0,3661.35,7322.7
2019-06-11,0,1,7,6330,12,8,6,3867.12,11601.36
2020-09-17,0,1,7,6330,12,4,9,4392.97,4392.97
2021-09-23,0,1,7,6330,12,2,8,5784.92,11569.84
2019-10-25,0,1,7,6330,12,6,4,6256.57,31282.85
2020-11-10,0,1,7,6330,12,2,8,7544.21,7544.21
2021-11-04,0,1,7,6330,12,6,4,6037.88,30189.4
2020-05-27,0,1,7,6330,12,5,2,6394.53,6394.53
2020-03-13,0,1,7,6330,12,7,1,11915.78,47663.12
2018-12-13,1,51,5,7250,18,3,5,14,28
2018-12-10,1,51,5,7250,18,2,8,2,4
2020-08-09,1,51,5,7250,18,0,7,11.97,59.85
2019-09-26,1,51,5,7250,18,9,0,18.99,37.98
2020-01-19,1,51,5,7250,18,2,8,41.86,209.3
2020-09-16,1,51,5,7250,18,2,8,31.96,159.8
2020-09-29,1,51,5,7250,18,7,1,35.91,143.64
2021-03-17,1,51,5,7250,18,6,4,166.51,166.51
2020-06-22,1,51,5,7250,18,5,2,146.92,734.6
2019-05-18,1,51,5,7250,18,9,0,92.83,371.32
2022-10-11,1,51,5,7250,18,5,2,178.86,178.86
2021-05-24,1,51,5,7250,18,2,8,251.51,754.53
2022-08-10,1,51,5,7250,18,7,1,143.76,431.28
2022-05-31,1,51,5,7250,18,9,0,239.84,239.84
2019-08-02,1,51,5,7250,18,6,4,290.73,872.19
2019-05-28,1,51,5,7250,18,3,5,608.03,1216.06
2019-06-24,1,51,5,7250,18,9,0,522.29,1044.58
2022-10-17,1,51,5,7250,18,0,7,573.33,573.33
2022-02-23,1,51,5,7250,18,4,9,656.83,2627.32
2022-01-11,1,51,5,7250,18,0,7,757.65,3030.6
2019-12-20,1,51,5,7250,18,5,2,1044.23,5221.15
2022-06-20,1,51,5,7250,18,8,6,1524.62,3049.24
2021-07-19,1,51,5,7250,18,6,4,1438.88,2877.76
2019-01-02,1,51,5,7250,18,8,6,1329.3,1329.3
2021-10-19,1,51,5,7250,18,7,1,1773.2,8866
2019-05-07,1,51,5,7250,18,5,2,1723.14,8615.7
2019-02-18,1,51,5,7250,18,7,1,3416.44,17082.2
2020-02-27,1,51,5,7250,18,8,6,3092.27,9276.81
2021-04-13,1,85,6,3429,7,6,4,2,8
2022-01-13,1,85,6,3429,7,6,4,2,10
2021-04-04,1,85,6,3429,7,7,1,7.99,23.97
2022-04-08,1,85,6,3429,7,0,7,9.99,9.99
2019-07-03,1,85,6,3429,7,9,0,17.98,89.9
2022-06-20,1,85,6,3429,7,6,4,14.97,14.97
2020-09-22,1,85,6,3429,7,2,8,62.87,62.87
2021-06-22,1,85,6,3429,7,2,8,81.82,163.64
2020-01-18,1,85,6,3429,7,7,1,103.83,103.83
2022-06-06,1,85,6,3429,7,3,5,121.72,365.16
2019-11-03,1,85,6,3429,7,5,2,139.86,139.86
2019-03-20,1,85,6,3429,7,4,9,174.5,698
2020-11-05,1,85,6,3429,7,0,7,250.61,1253.05
2019-03-12,1,85,6,3429,7,5,2,185.78,371.56
2019-09-13,1,85,6,3429,7,9,0,241.72,966.88
2020-10-12,1,85,6,3429,7,2,8,316.45,1265.8
2021-01-03,1,85,6,3429,7,0,7,322.12,1288.48
2019-08-16,1,85,6,3429,7,6,4,267.65,802.95
2022-09-07,1,85,6,3429,7,9,0,334.02,668.04
2022-01-04,1,85,6,3429,7,9,0,301.46,301.46
2020-09-05,1,85,6,3429,7,6,4,372.56,1862.8
2020-09-13,1,85,6,3429,7,8,6,812.78,812.78
2019-01-07,1,85,6,3429,7,6,4,751.92,3007.68
2019-01-31,1,85,6,3429,7,5,2,1066.47,2132.94
2020-12-23,1,85,6,3429,7,4,9,1097.85,2195.7
2022-08-19,1,85,6,3429,7,7,1,742.15,3710.75
2020-08-24,1,85,6,3429,7,5,2,1038.38,4153.52
2022-04-05,1,85,6,3429,7,8,6,1118.15,4472.6
2022-05-29,1,85,6,3429,7,8,6,2409.76,7229.28
2020-01-10,1,85,6,3429,7,7,1,2438.64,12193.2
2022-08-15,1,85,6,3429,7,7,1,2824.53,11298.12
2021-02-12,0,24,6,3148,14,6,4,32,160
2020-10-22,0,24,6,3148,14,9,0,-9.99,9.99
2020-09-29,0,24,6,3148,14,9,0,1,5
2021-12-13,0,24,6,3148,14,1,3,243.88,243.88
2022-03-03,0,24,6,3148,14,3,5,0.49,1.96
2021-05-27,0,24,6,3148,14,6,4,5.99,5.99
2020-02-20,0,24,6,3148,14,4,9,3.99,19.95
2022-03-06,0,24,6,3148,14,6,4,7.99,23.97
2022-06-27,0,24,6,3148,14,9,0,7.99,7.99
2019-02-10,0,24,6,3148,14,8,6,24,120
2019-11-20,0,24,6,3148,14,9,0,25.98,25.98
2021-07-25,0,24,6,3148,14,9,0,98,490
2019-09-06,0,24,6,3148,14,9,0,17.91,53.73
2019-07-02,0,24,6,3148,14,0,7,25,100
2020-09-15,0,24,6,3148,14,7,1,79.92,79.92
