,Unnamed: 0,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Inventory,date_difference,Sales.1,Inventory
8401,8401,2,108,0,0,329,30,10009,1,0,5,164.646,3.0,0.1,12.8058,658.584,4,164.646,658.584
8402,8402,2,108,0,0,329,30,10009,1,1,12,22.68,2.0,0.0,11.1132,113.4,4,22.68,113.4
8403,8403,3,728,1,0,266,3,90036,3,1,12,105.52,4.0,0.0,48.5392,316.56,6,105.52,316.56
8404,8404,3,318,1,0,330,6,19711,1,0,9,83.92,4.0,0.0,5.8744,251.76,4,83.92,251.76
8405,8405,3,318,1,0,330,6,19711,1,2,0,141.9,5.0,0.0,58.179,141.9,4,141.9,141.9
8406,8406,3,318,1,0,330,6,19711,1,0,9,39.98,2.0,0.0,9.1954,199.9,4,39.98,199.9
8407,8407,3,318,1,0,330,6,19711,1,1,2,28.91,7.0,0.0,8.673,144.55,4,28.91,144.55
8408,8408,3,318,1,0,330,6,19711,1,1,2,174.95,5.0,0.0,45.487,349.9,4,174.95,349.9
8409,8409,3,374,2,0,435,3,92404,3,1,3,110.528,4.0,0.2,38.6848,331.584,6,110.528,331.584
8410,8410,1,579,1,0,60,31,27217,2,0,16,630.024,4.0,0.4,-199.5076,3150.12,0,630.024,3150.12
8411,8411,2,738,0,0,430,44,24153,2,1,2,27.86,7.0,0.0,9.1938,139.3,3,27.86,139.3
8412,8412,3,488,0,0,109,41,75217,0,0,16,933.408,4.0,0.3,-173.3472,2800.224,4,933.408,2800.224
8413,8413,3,4,1,0,16,41,76017,0,1,12,51.84,10.0,0.2,18.144,155.52,4,51.84,155.52
8414,8414,3,4,1,0,16,41,76017,0,2,0,165.6,3.0,0.2,-6.21,662.4,4,165.6,662.4
8415,8415,3,515,2,0,281,13,52302,0,1,12,106.32,3.0,0.0,49.9704,318.96,6,106.32,318.96
8416,8416,0,451,2,0,452,45,98105,3,1,3,147.92,5.0,0.2,46.225,147.92,2,147.92,147.92
8417,8417,0,451,2,0,452,45,98105,3,1,14,104.28,3.0,0.0,26.07,417.12,2,104.28,417.12
8418,8418,0,451,2,0,452,45,98105,3,0,16,286.85,1.0,0.0,63.107,860.55,2,286.85,860.55
8419,8419,0,451,2,0,452,45,98105,3,1,14,66.96,4.0,0.0,2.6784,200.88,2,66.96,200.88
8420,8420,0,451,2,0,452,45,98105,3,2,0,199.98,2.0,0.0,87.9912,999.9,2,199.98,999.9
8421,8421,3,576,0,0,240,28,8701,1,2,0,45,3.0,0.0,4.95,90,4,45.0,90.0
8422,8422,3,576,0,0,240,28,8701,1,1,8,17.9,5.0,0.0,8.771,53.7,4,17.9,53.7
8423,8423,3,576,0,0,240,28,8701,1,0,9,40.48,2.0,0.0,17.4064,40.48,4,40.48,40.48
8424,8424,3,576,0,0,240,28,8701,1,0,4,2154.9,5.0,0.0,129.294,2154.9,4,2154.9,2154.9
8425,8425,0,248,1,0,83,33,45231,1,1,3,18.432,8.0,0.7,-12.288,36.864,2,18.432,36.864
8426,8426,3,624,0,0,481,4,80229,3,1,15,10.944,2.0,0.2,0.9576,10.944,5,10.944,10.944
8427,8427,0,188,0,0,418,20,48066,0,1,15,4.36,2.0,0.0,0.1744,8.72,2,4.36,8.72
8428,8428,3,232,1,0,476,1,85281,3,2,0,62.352,6.0,0.2,-10.9116,62.352,4,62.352,62.352
8429,8429,2,169,0,0,397,36,19601,1,0,9,303.92,5.0,0.2,-30.392,1519.6,2,303.92,1519.6
8430,8430,3,554,0,0,14,21,55124,0,1,14,129.3,2.0,0.0,6.465,258.6,6,129.3,258.6
8431,8431,3,428,1,0,28,18,21215,1,0,9,274.2,10.0,0.0,112.422,274.2,5,274.2,274.2
8432,8432,2,682,1,0,103,41,78415,0,1,8,6.048,4.0,0.2,-1.3608,12.096,4,6.048,12.096
8433,8433,2,682,1,0,103,41,78415,0,1,12,6.848,2.0,0.2,2.14,20.544,4,6.848,20.544
8434,8434,2,682,1,0,103,41,78415,0,0,9,9.96,5.0,0.6,-6.723,49.8,4,9.96,49.8
8435,8435,2,682,1,0,103,41,78415,0,1,3,8.552,2.0,0.8,-13.6832,17.104,4,8.552,17.104
8436,8436,3,46,0,0,245,26,89115,3,1,3,45.584,11.0,0.2,16.5242,227.92,6,45.584,227.92
8437,8437,3,661,0,0,86,33,44105,1,2,0,25.488,2.0,0.2,4.4604,127.44,6,25.488,127.44
8438,8438,3,482,0,0,452,45,98105,3,1,3,136.96,4.0,0.2,51.36,410.88,4,136.96,410.88
8439,8439,2,97,1,0,80,11,60623,0,2,13,49.616,2.0,0.2,4.9616,198.464,3,49.616,198.464
8440,8440,2,401,2,0,94,33,43229,1,1,12,10.584,3.0,0.2,3.4398,31.752,4,10.584,31.752
8441,8441,3,239,0,0,489,1,85705,3,1,12,84.416,4.0,0.2,27.4352,337.664,4,84.416,337.664
8442,8442,3,401,2,0,374,36,19120,1,2,13,431.94,2.0,0.4,-71.99,1727.76,4,431.94,1727.76
8443,8443,3,401,2,0,374,36,19120,1,1,3,2.043,1.0,0.7,-1.4982,6.129,4,2.043,6.129
8444,8444,3,401,2,0,374,36,19120,1,2,13,68.238,3.0,0.4,-12.5103,204.714,4,68.238,204.714
8445,8445,0,4,1,0,107,37,2920,1,0,16,240.744,4.0,0.3,-13.7568,1203.72,1,240.744,1203.72
8446,8446,0,4,1,0,107,37,2920,1,0,9,35,4.0,0.0,14.7,35,1,35.0,35.0
8447,8447,0,4,1,0,107,37,2920,1,0,9,210.68,2.0,0.0,50.5632,632.04,1,210.68,632.04
8448,8448,0,4,1,0,107,37,2920,1,0,16,637.896,3.0,0.3,-127.5792,2551.584,1,637.896,2551.584
8449,8449,0,4,1,0,107,37,2920,1,1,12,43.44,8.0,0.0,21.2856,217.2,1,43.44,217.2
8450,8450,0,4,1,0,107,37,2920,1,1,1,2.22,1.0,0.0,0.666,6.66,1,2.22,6.66
8451,8451,0,56,0,0,438,3,94122,3,2,13,1679.96,5.0,0.2,125.997,3359.92,2,1679.96,3359.92
8452,8452,3,739,1,0,207,41,77070,0,0,5,344.372,4.0,0.3,-93.4724,1721.86,5,344.372,1721.86
8453,8453,3,739,1,0,207,41,77070,0,1,14,1554.936,3.0,0.2,77.7468,3109.872,5,1554.936,3109.872
8454,8454,3,739,1,0,207,41,77070,0,0,9,127.88,5.0,0.6,-67.137,255.76,5,127.88,255.76
8455,8455,3,372,1,0,266,3,90049,3,2,13,222.384,2.0,0.2,22.2384,667.152,7,222.384,667.152
8456,8456,2,747,1,0,80,11,60653,0,0,5,106.869,3.0,0.3,-29.0073,213.738,5,106.869,213.738
8457,8457,2,747,1,0,80,11,60653,0,1,3,3.564,3.0,0.8,-6.237,7.128,5,3.564,7.128
8458,8458,3,379,0,0,207,41,77070,0,1,3,25.68,3.0,0.8,-39.804,77.04,4,25.68,77.04
8459,8459,3,379,0,0,207,41,77070,0,1,3,12.384,3.0,0.8,-19.8144,61.92,4,12.384,61.92
8460,8460,3,48,0,0,51,5,6010,1,1,3,25.3,5.0,0.0,11.891,25.3,5,25.3,25.3
8461,8461,3,48,0,0,51,5,6010,1,1,14,95.94,3.0,0.0,9.594,287.82,5,95.94,287.82
8462,8462,2,386,0,0,201,20,49423,0,1,10,7.5,2.0,0.0,3.6,30,4,7.5,30.0
8463,8463,3,194,2,0,3,29,87105,3,2,13,302.376,3.0,0.2,22.6782,302.376,4,302.376,302.376
8464,8464,3,10,0,0,267,4,80027,3,2,0,46.688,4.0,0.2,-2.918,46.688,5,46.688,46.688
8465,8465,3,538,0,0,329,30,10024,1,1,14,17.94,3.0,0.0,3.0498,53.82,5,17.94,53.82
8466,8466,3,337,0,0,340,5,6360,1,1,1,370.14,3.0,0.0,144.3546,740.28,5,370.14,740.28
8467,8467,3,283,1,0,438,3,94122,3,1,3,8.928,2.0,0.2,3.1248,26.784,4,8.928,26.784
8468,8468,3,18,1,0,333,12,46060,0,0,16,2678.94,6.0,0.0,241.1046,8036.82,6,2678.94,8036.82
8469,8469,3,583,2,0,85,40,37042,2,0,4,387.136,4.0,0.2,-14.5176,1548.544,4,387.136,1548.544
8470,8470,3,583,2,0,85,40,37042,2,2,0,45.408,2.0,0.2,11.9196,90.816,4,45.408,90.816
8471,8471,3,583,2,0,85,40,37042,2,0,9,77.952,3.0,0.2,-11.6928,389.76,4,77.952,389.76
8472,8472,3,583,2,0,85,40,37042,2,1,10,3,1.0,0.2,1.05,15,4,3.0,15.0
8473,8473,2,298,0,0,202,8,33021,2,1,14,9.952,1.0,0.2,0.9952,19.904,4,9.952,19.904
8474,8474,3,573,1,0,528,36,17403,1,1,3,37.896,4.0,0.7,-29.0536,189.48,5,37.896,189.48
8475,8475,3,573,1,0,528,36,17403,1,1,12,65.584,2.0,0.2,23.7742,131.168,5,65.584,131.168
8476,8476,3,733,2,0,293,1,85204,3,1,12,44.784,1.0,0.2,16.2342,89.568,5,44.784,89.568
8477,8477,1,67,1,0,329,30,10024,1,2,11,1035.8,4.0,0.0,269.308,4143.2,0,1035.8,4143.2
8478,8478,3,761,2,0,438,3,94110,3,1,2,5.76,2.0,0.0,1.6704,23.04,6,5.76,23.04
8479,8479,3,681,0,0,266,3,90036,3,1,12,19.98,2.0,0.0,8.991,39.96,4,19.98,39.96
8480,8480,3,586,0,0,348,25,68104,0,2,13,35.98,2.0,0.0,10.0744,35.98,6,35.98,35.98
8481,8481,3,224,2,0,374,36,19120,1,1,2,16.656,3.0,0.2,3.3312,16.656,4,16.656,16.656
8482,8482,3,232,1,0,329,30,10024,1,1,10,20.7,2.0,0.0,9.936,41.4,4,20.7,41.4
8483,8483,3,250,0,0,173,20,49505,0,1,3,83.7,5.0,0.0,41.013,334.8,4,83.7,334.8
8484,8484,1,608,0,0,452,45,98115,3,0,9,199.8,10.0,0.0,71.928,599.4,0,199.8,599.4
8485,8485,3,103,2,0,159,3,93727,3,1,12,45.68,2.0,0.0,21.0128,182.72,4,45.68,182.72
8486,8486,3,103,2,0,159,3,93727,3,1,12,110.96,2.0,0.0,53.2608,221.92,4,110.96,221.92
8487,8487,3,103,2,0,159,3,93727,3,1,12,11.94,3.0,0.0,5.97,35.82,4,11.94,35.82
8488,8488,2,672,0,0,16,44,22204,2,2,11,8749.95,5.0,0.0,2799.984,17499.9,2,8749.95,17499.9
8489,8489,2,672,0,0,16,44,22204,2,1,3,36.4,8.0,0.0,18.2,72.8,2,36.4,72.8
8490,8490,2,672,0,0,16,44,22204,2,0,9,18.69,7.0,0.0,7.1022,74.76,2,18.69,74.76
8491,8491,3,48,0,0,266,3,90049,3,1,8,5.94,3.0,0.0,0.1188,5.94,4,5.94,5.94
8492,8492,3,177,0,0,270,41,79424,0,1,12,60.736,8.0,0.2,20.4984,182.208,5,60.736,182.208
8493,8493,3,177,0,0,270,41,79424,0,2,6,479.976,3.0,0.2,161.9919,2399.88,5,479.976,2399.88
8494,8494,3,177,0,0,270,41,79424,0,1,3,6.08,1.0,0.8,-10.336,12.16,5,6.08,12.16
8495,8495,3,14,1,0,263,4,80501,3,2,0,165.6,3.0,0.2,-6.21,828,6,165.6,828.0
8496,8496,2,9,0,0,527,30,10701,1,1,2,59.52,3.0,0.0,15.4752,178.56,3,59.52,178.56
8497,8497,2,9,0,0,527,30,10701,1,2,0,479.97,3.0,0.0,177.5889,959.94,3,479.97,959.94
8498,8498,2,9,0,0,527,30,10701,1,1,15,18.62,2.0,0.0,5.3998,55.86,3,18.62,55.86
8499,8499,2,9,0,0,527,30,10701,1,1,3,49.632,6.0,0.2,16.7508,198.528,3,49.632,198.528
8500,8500,2,9,0,0,527,30,10701,1,1,12,97.82,2.0,0.0,45.9754,195.64,3,97.82,195.64
8501,8501,2,203,1,0,266,3,90045,3,2,13,15.984,2.0,0.2,1.1988,47.952,2,15.984,47.952
8502,8502,2,203,1,0,266,3,90045,3,0,5,184.752,3.0,0.2,-20.7846,184.752,2,184.752,184.752
8503,8503,3,714,2,0,266,3,90049,3,1,12,12.96,2.0,0.0,6.2208,38.88,4,12.96,38.88
8504,8504,3,568,0,0,8,41,79109,0,0,5,366.744,4.0,0.3,-110.0232,1466.976,4,366.744,1466.976
8505,8505,3,673,2,0,109,41,75217,0,1,3,8.856,9.0,0.8,-14.1696,8.856,4,8.856,8.856
8506,8506,3,673,2,0,109,41,75217,0,2,0,27.96,5.0,0.2,8.388,27.96,4,27.96,27.96
8507,8507,3,673,2,0,109,41,75217,0,1,7,146.352,3.0,0.2,49.3938,292.704,4,146.352,292.704
8508,8508,0,183,0,0,123,20,48205,0,2,0,175.23,11.0,0.0,61.3305,700.92,3,175.23,700.92
8509,8509,0,183,0,0,123,20,48205,0,2,13,125.99,1.0,0.0,31.4975,629.95,3,125.99,629.95
8510,8510,0,183,0,0,123,20,48205,0,1,3,23,2.0,0.0,10.35,92,3,23.0,92.0
8511,8511,3,457,0,0,329,30,10035,1,1,3,25.584,2.0,0.2,8.9544,102.336,4,25.584,102.336
8512,8512,3,574,1,0,207,41,77041,0,0,9,73.784,2.0,0.6,-77.4732,147.568,6,73.784,147.568
8513,8513,3,574,1,0,353,8,32839,2,1,12,20.736,4.0,0.2,7.2576,62.208,4,20.736,62.208
8514,8514,3,329,1,0,151,15,41042,2,1,2,17.52,3.0,0.0,8.2344,17.52,5,17.52,17.52
8515,8515,3,329,1,0,151,15,41042,2,1,2,35.76,12.0,0.0,10.0128,35.76,5,35.76,35.76
8516,8516,3,678,0,0,329,30,10009,1,1,2,3.64,2.0,0.0,0.9828,14.56,4,3.64,14.56
8517,8517,2,269,0,0,160,41,75034,0,0,9,30.336,6.0,0.6,-17.4432,30.336,3,30.336,30.336
8518,8518,3,241,0,0,367,28,7501,1,0,9,12.99,1.0,0.0,1.5588,25.98,6,12.99,25.98
8519,8519,3,241,0,0,367,28,7501,1,0,5,182.22,3.0,0.0,45.555,911.1,6,182.22,911.1
8520,8520,3,241,0,0,367,28,7501,1,0,5,302.94,3.0,0.0,18.1764,908.82,6,302.94,908.82
8521,8521,3,496,2,0,94,33,43229,1,0,9,54.992,14.0,0.2,8.9362,109.984,4,54.992,109.984
8522,8522,3,551,1,0,299,47,53209,0,2,13,12.99,1.0,0.0,0.2598,25.98,6,12.99,25.98
8523,8523,3,239,0,0,438,3,94109,3,1,12,55.86,7.0,0.0,27.93,279.3,4,55.86,279.3
8524,8524,1,726,0,0,94,33,43229,1,2,13,44.376,2.0,0.4,-7.396,88.752,0,44.376,88.752
8525,8525,1,726,0,0,94,33,43229,1,0,9,51.264,6.0,0.2,7.6896,153.792,0,51.264,153.792
8526,8526,1,726,0,0,94,33,43229,1,1,3,5.193,3.0,0.7,-3.462,15.579,0,5.193,15.579
8527,8527,1,726,0,0,94,33,43229,1,2,0,159.984,2.0,0.2,43.9956,799.92,0,159.984,799.92
8528,8528,1,726,0,0,94,33,43229,1,1,14,54.224,2.0,0.2,3.389,108.448,0,54.224,108.448
8529,8529,3,486,2,0,266,3,90008,3,0,5,241.424,2.0,0.2,-36.2136,1207.12,7,241.424,1207.12
8530,8530,3,116,0,0,123,20,48227,0,1,12,33.36,4.0,0.0,16.68,100.08,6,33.36,100.08
8531,8531,3,116,0,0,123,20,48227,0,1,12,13.76,2.0,0.0,6.3296,27.52,6,13.76,27.52
8532,8532,3,116,0,0,123,20,48227,0,1,14,496.86,7.0,0.0,24.843,1987.44,6,496.86,1987.44
8533,8533,3,116,0,0,123,20,48227,0,0,5,389.97,3.0,0.0,35.0973,779.94,6,389.97,779.94
8534,8534,2,418,1,0,94,9,31907,2,1,10,9.82,2.0,0.0,4.8118,29.46,2,9.82,29.46
8535,8535,3,163,0,0,438,3,94122,3,2,0,56.4,3.0,0.0,3.384,225.6,4,56.4,225.6
8536,8536,3,317,2,0,374,36,19143,1,1,3,18.312,4.0,0.7,-12.208,91.56,4,18.312,91.56
8537,8537,3,317,2,0,374,36,19143,1,1,12,25.92,5.0,0.2,9.072,103.68,4,25.92,103.68
8538,8538,3,317,2,0,374,36,19143,1,1,2,8.016,3.0,0.2,1.002,24.048,4,8.016,24.048
8539,8539,3,419,0,0,266,3,90008,3,2,6,479.984,2.0,0.2,59.998,1919.936,4,479.984,1919.936
8540,8540,3,419,0,0,266,3,90008,3,1,3,30.84,5.0,0.2,9.6375,123.36,4,30.84,123.36
8541,8541,0,320,1,0,374,36,19140,1,1,14,33.568,2.0,0.2,1.6784,100.704,1,33.568,100.704
8542,8542,0,320,1,0,374,36,19140,1,0,5,422.625,7.0,0.3,0.0,1690.5,1,422.625,1690.5
8543,8543,3,772,0,0,329,30,10035,1,2,0,199.98,2.0,0.0,83.9916,999.9,5,199.98,999.9
8544,8544,3,210,1,0,94,9,31907,2,0,9,20.24,1.0,0.0,8.7032,20.24,4,20.24,20.24
8545,8545,3,210,1,0,94,9,31907,2,0,9,39.92,4.0,0.0,11.1776,39.92,4,39.92,39.92
8546,8546,3,210,1,0,94,9,31907,2,1,3,32.54,2.0,0.0,15.9446,130.16,4,32.54,130.16
8547,8547,3,300,1,0,266,3,90049,3,2,0,39,3.0,0.0,17.55,156,5,39.0,156.0
8548,8548,3,300,1,0,266,3,90049,3,1,10,12.6,4.0,0.0,6.048,63,5,12.6,63.0
8549,8549,0,300,1,0,24,4,80013,3,0,9,24.64,4.0,0.2,4.004,49.28,1,24.64,49.28
8550,8550,3,780,1,0,207,41,77041,0,1,10,6.264,3.0,0.2,2.0358,18.792,7,6.264,18.792
8551,8551,3,780,1,0,207,41,77041,0,1,8,14.432,4.0,0.2,3.4276,14.432,7,14.432,14.432
8552,8552,3,493,1,0,80,11,60623,0,2,6,719.976,3.0,0.2,134.9955,2879.904,4,719.976,2879.904
8553,8553,3,133,0,0,116,0,35601,2,2,0,239.92,8.0,0.0,23.992,719.76,7,239.92,719.76
8554,8554,0,594,0,0,464,44,22153,2,0,16,1056.86,7.0,0.0,158.529,3170.58,2,1056.86,3170.58
8555,8555,1,217,0,0,380,8,33317,2,2,0,447.944,7.0,0.2,89.5888,895.888,0,447.944,895.888
8556,8556,1,217,0,0,380,8,33317,2,1,14,150.408,9.0,0.2,-33.8418,300.816,0,150.408,300.816
8557,8557,2,450,1,0,207,41,77041,0,2,13,453.576,3.0,0.2,39.6879,907.152,3,453.576,907.152
8558,8558,2,450,1,0,207,41,77041,0,1,10,45.36,9.0,0.2,14.742,90.72,3,45.36,90.72
8559,8559,2,450,1,0,207,41,77041,0,2,13,287.88,3.0,0.2,35.985,287.88,3,287.88,287.88
8560,8560,2,450,1,0,207,41,77041,0,2,13,131.88,3.0,0.2,14.8365,263.76,3,131.88,263.76
8561,8561,2,450,1,0,207,41,77041,0,0,9,2.328,2.0,0.6,-0.7566,6.984,3,2.328,6.984
8562,8562,2,226,1,0,299,47,53209,0,0,5,1454.9,5.0,0.0,378.274,4364.7,4,1454.9,4364.7
8563,8563,3,539,2,0,445,8,32771,2,1,3,4.842,3.0,0.7,-3.5508,19.368,4,4.842,19.368
8564,8564,3,539,2,0,445,8,32771,2,0,9,220.704,6.0,0.2,-8.2764,882.816,4,220.704,882.816
8565,8565,0,68,0,0,479,41,75056,0,2,13,67.176,3.0,0.2,6.7176,268.704,1,67.176,268.704
8566,8566,0,68,0,0,479,41,75056,0,1,12,15.232,4.0,0.2,5.5216,60.928,1,15.232,60.928
8567,8567,0,689,0,0,488,33,45373,1,1,12,31.104,6.0,0.2,10.8864,31.104,2,31.104,31.104
8568,8568,3,205,1,0,193,30,11550,1,1,3,968.744,7.0,0.2,314.8418,4843.72,6,968.744,4843.72
8569,8569,3,205,1,0,193,30,11550,1,1,3,222.352,13.0,0.2,77.8232,222.352,6,222.352,222.352
8570,8570,3,205,1,0,193,30,11550,1,2,6,479.984,2.0,0.2,89.997,1439.952,6,479.984,1439.952
8571,8571,1,714,2,0,109,41,75081,0,1,12,10.272,3.0,0.2,3.21,20.544,0,10.272,20.544
8572,8572,3,111,0,0,207,41,77041,0,2,11,998.85,5.0,0.4,-199.77,1997.7,4,998.85,1997.7
8573,8573,0,516,0,0,329,30,10035,1,1,12,24.56,2.0,0.0,11.5432,24.56,2,24.56,24.56
8574,8574,1,374,2,0,438,3,94110,3,1,8,5.67,3.0,0.0,0.1134,28.35,0,5.67,28.35
8575,8575,2,700,0,0,387,8,34952,2,1,1,14.336,4.0,0.2,0.896,43.008,3,14.336,43.008
8576,8576,0,764,0,0,96,27,3301,1,0,9,102.3,1.0,0.0,26.598,102.3,1,102.3,102.3
8577,8577,3,144,0,0,410,21,55901,0,0,16,607.52,2.0,0.0,97.2032,1822.56,4,607.52,1822.56
8578,8578,3,144,0,0,410,21,55901,0,1,14,31.16,2.0,0.0,7.79,124.64,4,31.16,124.64
8579,8579,3,395,0,0,267,15,40214,2,1,10,2.61,1.0,0.0,1.2006,5.22,6,2.61,5.22
8580,8580,2,504,1,0,442,41,78666,0,0,9,10.332,3.0,0.6,-5.9409,41.328,2,10.332,41.328
8581,8581,2,504,1,0,442,41,78666,0,1,12,10.368,2.0,0.2,3.6288,20.736,2,10.368,20.736
8582,8582,2,504,1,0,442,41,78666,0,2,0,20.784,2.0,0.2,-3.6372,20.784,2,20.784,20.784
8583,8583,2,504,1,0,442,41,78666,0,1,14,66.96,5.0,0.2,-13.392,200.88,2,66.96,200.88
8584,8584,2,494,1,0,143,3,92025,3,1,3,17.248,2.0,0.2,6.0368,51.744,4,17.248,51.744
8585,8585,3,646,0,0,374,36,19134,1,1,3,11.088,7.0,0.7,-8.1312,11.088,6,11.088,11.088
8586,8586,3,414,1,0,266,3,90049,3,2,0,1287.45,5.0,0.0,244.6155,6437.25,7,1287.45,6437.25
8587,8587,3,414,1,0,266,3,90049,3,1,1,168.1,5.0,0.0,43.706,672.4,7,168.1,672.4
8588,8588,3,287,1,0,374,36,19140,1,1,14,51.968,2.0,0.2,-10.3936,207.872,7,51.968,207.872
8589,8589,0,117,0,0,374,36,19120,1,1,2,4.768,2.0,0.2,0.4768,14.304,3,4.768,14.304
8590,8590,0,289,1,0,193,30,11550,1,1,7,7.98,3.0,0.0,3.9102,15.96,2,7.98,15.96
8591,8591,0,687,0,0,176,4,80634,3,1,7,18.688,2.0,0.2,7.008,18.688,3,18.688,18.688
8592,8592,0,687,0,0,176,4,80634,3,0,9,11.664,3.0,0.2,3.3534,11.664,3,11.664,11.664
8593,8593,3,607,2,0,216,8,32216,2,2,0,191.976,3.0,0.2,38.3952,383.952,4,191.976,383.952
8594,8594,3,607,2,0,216,8,32216,2,2,13,499.168,4.0,0.2,31.198,1497.504,4,499.168,1497.504
8595,8595,0,304,1,0,16,44,22204,2,1,3,11.88,2.0,0.0,5.346,47.52,2,11.88,47.52
8596,8596,0,304,1,0,16,44,22204,2,1,12,35.44,1.0,0.0,16.6568,141.76,2,35.44,141.76
8597,8597,3,602,2,0,438,3,94122,3,1,3,67.136,4.0,0.2,25.176,134.272,4,67.136,134.272
8598,8598,3,478,1,0,159,3,93727,3,1,3,4.32,3.0,0.2,1.512,12.96,5,4.32,12.96
8599,8599,3,478,1,0,159,3,93727,3,1,12,14.94,3.0,0.0,7.0218,74.7,5,14.94,74.7
8600,8600,3,478,1,0,159,3,93727,3,1,1,40.54,2.0,0.0,11.3512,40.54,5,40.54,40.54
8601,8601,3,478,1,0,159,3,93727,3,1,3,7.312,1.0,0.2,2.5592,7.312,5,7.312,7.312
8602,8602,1,343,2,0,403,26,89502,3,2,13,475.944,7.0,0.2,59.493,475.944,0,475.944,475.944
8603,8603,3,152,1,0,434,41,78207,0,2,0,30.08,2.0,0.2,-5.264,150.4,5,30.08,150.4
8604,8604,3,152,1,0,434,41,78207,0,2,0,165.6,3.0,0.2,-6.21,331.2,5,165.6,331.2
8605,8605,3,152,1,0,434,41,78207,0,2,13,180.96,5.0,0.2,13.572,904.8,5,180.96,904.8
8606,8606,3,142,0,0,325,19,2740,1,2,0,23.18,2.0,0.0,7.6494,23.18,4,23.18,23.18
8607,8607,3,95,0,0,329,30,10035,1,0,9,56.96,2.0,0.0,21.0752,284.8,5,56.96,284.8
8608,8608,3,95,0,0,329,30,10035,1,1,1,15.56,4.0,0.0,4.0456,15.56,5,15.56,15.56
8609,8609,3,95,0,0,329,30,10035,1,0,4,353.568,2.0,0.2,-44.196,1414.272,5,353.568,1414.272
8610,8610,3,95,0,0,329,30,10035,1,0,9,13.96,2.0,0.0,6.7008,27.92,5,13.96,27.92
8611,8611,2,672,0,0,358,3,93030,3,2,0,82.95,5.0,0.0,29.0325,82.95,4,82.95,82.95
8612,8612,2,329,1,0,266,3,90036,3,1,2,39.68,2.0,0.0,10.3168,79.36,4,39.68,79.36
8613,8613,3,609,0,0,342,3,94601,3,2,0,479.97,3.0,0.0,177.5889,2399.85,5,479.97,2399.85
8614,8614,3,117,0,0,135,45,98026,3,1,10,7.38,2.0,0.0,3.4686,22.14,4,7.38,22.14
8615,8615,3,117,0,0,135,45,98026,3,1,3,14.256,3.0,0.2,4.455,28.512,4,14.256,28.512
8616,8616,3,117,0,0,135,45,98026,3,1,12,81.98,2.0,0.0,40.1702,81.98,4,81.98,81.98
8617,8617,3,117,0,0,135,45,98026,3,1,3,39.624,3.0,0.2,13.8684,158.496,4,39.624,158.496
8618,8618,3,92,1,0,266,3,90004,3,0,16,399.672,7.0,0.2,-14.9877,1199.016,5,399.672,1199.016
8619,8619,2,271,1,0,329,30,10024,1,1,14,65.12,4.0,0.0,16.9312,65.12,5,65.12,65.12
8620,8620,2,468,0,0,109,41,75217,0,0,9,30.56,5.0,0.6,-19.864,30.56,3,30.56,30.56
8621,8621,3,283,1,0,156,40,37064,2,1,1,20.768,2.0,0.2,2.3364,62.304,5,20.768,62.304
8622,8622,3,147,0,0,375,1,85023,3,1,14,39.808,4.0,0.2,3.9808,199.04,4,39.808,199.04
8623,8623,3,290,0,0,295,8,33178,2,1,3,121.104,6.0,0.7,-100.92,242.208,5,121.104,242.208
8624,8624,3,290,0,0,295,8,33178,2,2,0,111.96,5.0,0.2,-1.3995,111.96,5,111.96,111.96
8625,8625,3,329,1,0,92,4,80906,3,1,12,15.696,3.0,0.2,5.1012,62.784,4,15.696,62.784
8626,8626,3,34,1,0,329,30,10011,1,1,14,70.26,3.0,0.0,18.9702,210.78,5,70.26,210.78
8627,8627,3,34,1,0,329,30,10011,1,2,0,90,5.0,0.0,16.2,450,5,90.0,450.0
8628,8628,3,34,1,0,329,30,10011,1,1,3,6.096,2.0,0.2,2.0574,6.096,5,6.096,6.096
8629,8629,3,34,1,0,329,30,10011,1,0,16,481.176,2.0,0.4,-120.294,962.352,5,481.176,962.352
8630,8630,3,34,1,0,329,30,10011,1,1,8,7.24,4.0,0.0,2.3892,28.96,5,7.24,28.96
8631,8631,0,580,0,0,38,36,18018,1,0,4,177.45,5.0,0.5,-78.078,887.25,1,177.45,887.25
8632,8632,0,580,0,0,38,36,18018,1,1,3,1369.764,6.0,0.7,-913.176,4109.292,1,1369.764,4109.292
8633,8633,0,580,0,0,38,36,18018,1,1,1,9.48,3.0,0.2,0.711,9.48,1,9.48,9.48
8634,8634,3,689,0,0,374,36,19140,1,0,4,130.98,2.0,0.5,-89.0664,523.92,4,130.98,523.92
8635,8635,0,411,0,0,267,15,40214,2,1,2,174.95,5.0,0.0,45.487,874.75,2,174.95,874.75
8636,8636,0,411,0,0,267,15,40214,2,1,14,826,5.0,0.0,214.76,2478,2,826.0,2478.0
8637,8637,3,330,0,0,452,45,98105,3,0,9,139.58,7.0,0.0,39.0824,697.9,5,139.58,697.9
8638,8638,0,610,2,0,224,47,53142,0,2,0,399.95,5.0,0.0,143.982,1999.75,1,399.95,1999.75
8639,8639,2,443,1,0,194,15,42420,2,1,3,12.39,3.0,0.0,5.8233,12.39,2,12.39,12.39
